game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,home_n_goals,home_n_assists,home_n_yellow_cards,home_n_red_cards,home_n_minutes_played,home_performance_score,away_n_goals,away_n_assists,away_n_yellow_cards,away_n_red_cards,away_n_minutes_played,away_performance_score
3838666,GB1,2022,32. Matchday,2023-05-25,985,631,4,1,4.0,11.0,Erik ten Hag,Frank Lampard,Old Trafford,73561.0,Stuart Attwell,https://www.transfermarkt.co.uk/manchester-united_chelsea-fc/index/spielbericht/3838666,4-2-3-1,4-3-3,Manchester United Football Club,Chelsea Football Club,4:1,domestic_league,0.6666666666666666,0.3333333333333333,0.5,0.0,0.45429104477611937,8.76865671641791,0.16666666666666666,0.16666666666666666,0.5,0.0,0.45429104477611937,8.101990049751244
3839564,L1,2022,33. Matchday,2023-05-20,27,23826,1,3,2.0,3.0,Thomas Tuchel,Marco Rose,Allianz Arena,75000.0,Deniz Aytekin,https://www.transfermarkt.co.uk/bayern-munich_rb-leipzig/index/spielbericht/3839564,4-2-3-1,4-4-2,FC Bayern München,RasenBallsport Leipzig,1:3,domestic_league,0.16666666666666666,0.16666666666666666,0.5,0.0,0.45429104477611937,8.101990049751244,0.5,0.0,0.5,0.0,0.45429104477611937,8.26865671641791
2225541,GB1,2012,12. Matchday,2012-11-17,11,148,5,2,6.0,8.0,Arsène Wenger,André Villas-Boas,Emirates Stadium,60111.0,Howard Webb,https://www.transfermarkt.co.uk/arsenal-fc_tottenham-hotspur/index/spielbericht/2225541,0,0,Arsenal Football Club,Tottenham Hotspur Football Club,5:2,domestic_league,0.8333333333333333,0.8333333333333333,0.5,0.0,0.5202558635394455,9.450248756218905,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4813432835820895,9.40547263681592
3451193,ES1,2020,26. Matchday,2021-03-07,13,418,1,1,1.0,3.0,Diego Simeone,Zinédine Zidane,Civitas Metropolitano,0.0,Alejandro Hernández Hernández,https://www.transfermarkt.co.uk/atletico-de-madrid_real-madrid/index/spielbericht/3451193,4-1-4-1,4-3-3,Club Atlético de Madrid S.A.D.,Real Madrid Club de Fútbol,1:1,domestic_league,0.16666666666666666,0.16666666666666666,2.5,0.0,0.5202558635394456,10.11691542288557,0.0,0.16666666666666666,0.5,0.0,0.5646766169154228,5.748756218905472
3838059,GB1,2022,12. Matchday,2022-10-19,985,148,2,0,7.0,3.0,Erik ten Hag,Antonio Conte,Old Trafford,73677.0,Simon Hooper,https://www.transfermarkt.co.uk/manchester-united_tottenham-hotspur/index/spielbericht/3838059,4-2-3-1,3-5-2,Manchester United Football Club,Tottenham Hotspur Football Club,2:0,domestic_league,0.3333333333333333,0.16666666666666666,0.5,0.0,0.5202558635394456,8.283582089552239,0.0,0.0,0.0,0.0,0.45429104477611937,7.26865671641791
3219141,GB1,2019,30. Matchday,2020-06-19,148,985,1,1,8.0,5.0,José Mourinho,Ole Gunnar Solskjaer,Tottenham Hotspur Stadium,0.0,Jonathan Moss,https://www.transfermarkt.co.uk/tottenham-hotspur_manchester-united/index/spielbericht/3219141,4-2-3-1,4-2-3-1,Tottenham Hotspur Football Club,Manchester United Football Club,1:1,domestic_league,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5608495981630309,7.624378109452735,0.16666666666666666,0.16666666666666666,0.5,0.0,0.45429104477611937,8.101990049751244
3838796,GB1,2022,20. Matchday,2023-01-15,148,11,0,2,6.0,1.0,Antonio Conte,Mikel Arteta,Tottenham Hotspur Stadium,61870.0,Craig Pawson,https://www.transfermarkt.co.uk/tottenham-hotspur_arsenal-fc/index/spielbericht/3838796,3-4-3,4-3-3,Tottenham Hotspur Football Club,Arsenal Football Club,0:2,domestic_league,0.0,0.0,2.0,0.0,0.45429104477611937,9.26865671641791,0.16666666666666666,0.16666666666666666,1.0,0.0,0.48606965174129346,8.624378109452735
4095146,GB1,2023,8. Matchday,2023-10-08,11,281,1,0,2.0,3.0,Mikel Arteta,Pep Guardiola,Emirates Stadium,60233.0,Michael Oliver,https://www.transfermarkt.co.uk/arsenal-fc_manchester-city/index/spielbericht/4095146,4-3-3,4-3-3,Arsenal Football Club,Manchester City Football Club,1:0,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.48507462686567154,8.609452736318406,0.0,0.0,1.5,0.0,0.5202558635394456,8.783582089552239
4095445,GB1,2023,37. Matchday,2024-05-12,985,11,0,1,8.0,2.0,Erik ten Hag,Mikel Arteta,Old Trafford,73600.0,Paul Tierney,https://www.transfermarkt.co.uk/manchester-united_arsenal-fc/index/spielbericht/4095445,4-2-3-1,4-3-3,Manchester United Football Club,Arsenal Football Club,0:1,domestic_league,0.0,0.0,0.0,0.0,0.5175906183368869,7.246268656716417,0.16666666666666666,0.16666666666666666,1.0,0.0,0.48606965174129346,8.624378109452735
3203722,L1,2019,33. Matchday,2020-06-20,23826,16,0,2,3.0,2.0,Julian Nagelsmann,Lucien Favre,Red Bull Arena,0.0,Felix Zwayer,https://www.transfermarkt.co.uk/rb-leipzig_borussia-dortmund/index/spielbericht/3203722,3-1-4-2,3-4-2-1,RasenBallsport Leipzig,Borussia Dortmund,0:2,domestic_league,0.0,0.0,1.5,0.0,0.45429104477611937,8.768656716417908,0.3333333333333333,0.3333333333333333,1.5,0.0,0.48606965174129346,9.457711442786069
3413001,L1,2020,27. Matchday,2021-04-03,23826,27,0,1,2.0,1.0,Julian Nagelsmann,Hansi Flick,Red Bull Arena,0.0,Daniel Siebert,https://www.transfermarkt.co.uk/rb-leipzig_bayern-munich/index/spielbericht/3413001,4-2-3-1,4-2-3-1,RasenBallsport Leipzig,FC Bayern München,0:1,domestic_league,0.0,0.0,1.5,0.0,0.45429104477611937,8.76865671641791,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394456,8.61691542288557
3592202,GB1,2021,37. Matchday,2022-04-28,985,631,1,1,6.0,3.0,Ralf Rangnick,Thomas Tuchel,Old Trafford,73564.0,Mike Dean,https://www.transfermarkt.co.uk/manchester-united_chelsea-fc/index/spielbericht/3592202,4-3-3,3-4-2-1,Manchester United Football Club,Chelsea Football Club,1:1,domestic_league,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5207889125799573,7.624378109452736,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394456,8.11691542288557
4103796,IT1,2023,33. Matchday,2024-04-22,5,46,1,2,2.0,1.0,Stefano Pioli,Simone Inzaghi,Giuseppe Meazza,75554.0,Andrea Colombo,https://www.transfermarkt.co.uk/ac-milan_inter-milan/index/spielbericht/4103796,3-4-2-1,3-5-2,Associazione Calcio Milan,Football Club Internazionale Milano S.p.A.,1:2,domestic_league,0.16666666666666666,0.0,1.5,2.0,0.4850746268656716,10.94278606965174,0.3333333333333333,0.3333333333333333,1.0,1.0,0.45429104477611937,9.935323383084576
2332007,GB1,2013,17. Matchday,2013-12-23,11,631,0,0,2.0,4.0,Arsène Wenger,José Mourinho,Emirates Stadium,60039.0,Mike Dean,https://www.transfermarkt.co.uk/arsenal-fc_chelsea-fc/index/spielbericht/2332007,4-3-3,4-3-3,Arsenal Football Club,Chelsea Football Club,0:0,domestic_league,0.0,0.0,1.0,0.0,0.6641791044776119,8.30597014925373,0.0,0.0,0.5,0.0,0.5202558635394456,7.783582089552238
2478802,IT1,2014,22. Matchday,2015-02-07,506,5,3,1,1.0,12.0,Massimiliano Allegri,Filippo Inzaghi,Allianz Stadium,39015.0,Antonio Damato,https://www.transfermarkt.co.uk/juventus-fc_ac-milan/index/spielbericht/2478802,4-3-1-2,4-3-3,Juventus Football Club,Associazione Calcio Milan,3:1,domestic_league,0.5,0.49999999999999994,0.5,0.0,0.6082089552238805,8.798507462686567,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394456,8.11691542288557
2603998,IT1,2015,3. Matchday,2015-09-13,46,5,1,0,1.0,12.0,Roberto Mancini,Siniša Mihajlović,Giuseppe Meazza,79154.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/inter-milan_ac-milan/index/spielbericht/2603998,4-3-1-2,4-3-1-2,Football Club Internazionale Milano S.p.A.,Associazione Calcio Milan,1:0,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394456,8.61691542288557,0.0,0.0,1.5,0.0,0.5202558635394455,8.783582089552239
2871810,L1,2017,8. Matchday,2017-10-14,16,23826,2,3,1.0,3.0,Peter Bosz,Ralph Hasenhüttl,SIGNAL IDUNA PARK,80100.0,Deniz Aytekin,https://www.transfermarkt.co.uk/borussia-dortmund_rb-leipzig/index/spielbericht/2871810,4-3-3,4-4-2,Borussia Dortmund,RasenBallsport Leipzig,2:3,domestic_league,0.3333333333333333,0.0,1.0,1.0,0.4973347547974413,9.29601990049751,0.5,0.3333333333333333,2.5,0.0,0.5021321961620469,10.36318407960199
2872256,GB1,2017,15. Matchday,2017-12-02,11,985,1,3,5.0,2.0,Arsène Wenger,José Mourinho,Emirates Stadium,59547.0,Andre Marriner,https://www.transfermarkt.co.uk/arsenal-fc_manchester-united/index/spielbericht/2872256,3-4-2-1,3-5-2,Arsenal Football Club,Manchester United Football Club,1:3,domestic_league,0.16666666666666666,0.16666666666666666,1.5,0.0,0.5202558635394455,9.11691542288557,0.5,0.5,1.0,1.0,0.5122601279317697,10.171641791044776
2872410,GB1,2017,30. Matchday,2018-03-10,985,31,2,1,2.0,4.0,José Mourinho,Jürgen Klopp,Old Trafford,74855.0,Craig Pawson,https://www.transfermarkt.co.uk/manchester-united_liverpool-fc/index/spielbericht/2872410,4-2-3-1,4-3-3,Manchester United Football Club,Liverpool Football Club,2:1,domestic_league,0.3333333333333333,0.16666666666666666,1.0,0.0,0.5207889125799573,8.791044776119403,0.0,0.0,0.5,0.0,0.5202558635394456,7.7835820895522385
2486539,GB1,2014,8. Matchday,2014-10-18,281,148,4,1,2.0,9.0,Manuel Pellegrini,Mauricio Pochettino,Etihad Stadium,45549.0,Jonathan Moss,https://www.transfermarkt.co.uk/manchester-city_tottenham-hotspur/index/spielbericht/2486539,4-2-3-1,4-2-3-1,Manchester City Football Club,Tottenham Hotspur Football Club,4:1,domestic_league,0.6666666666666666,0.49999999999999994,0.5,0.0,0.5202558635394455,8.950248756218905,0.16666666666666666,0.16666666666666666,1.0,1.0,0.5079957356076759,9.445273631840795
4095185,GB1,2023,11. Matchday,2023-11-06,148,631,1,4,2.0,10.0,Ange Postecoglou,Mauricio Pochettino,Tottenham Hotspur Stadium,61726.0,Michael Oliver,https://www.transfermarkt.co.uk/tottenham-hotspur_chelsea-fc/index/spielbericht/4095185,4-2-3-1,4-2-3-1,Tottenham Hotspur Football Club,Chelsea Football Club,1:4,domestic_league,0.16666666666666666,0.16666666666666666,1.5,1.0,0.41138059701492535,9.41542288557214,0.6666666666666666,0.5,2.5,0.0,0.48557213930348253,10.950248756218905
3209798,ES1,2019,22. Matchday,2020-02-01,418,13,1,0,1.0,6.0,Zinédine Zidane,Diego Simeone,Santiago Bernabéu,76955.0,Estrada Fernández,https://www.transfermarkt.co.uk/real-madrid_atletico-de-madrid/index/spielbericht/3209798,4-3-2-1,4-4-2,Real Madrid Club de Fútbol,Club Atlético de Madrid S.A.D.,1:0,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5608495981630309,8.624378109452735,0.0,0.0,1.0,0.0,0.5202558635394455,8.283582089552237
2231446,L1,2012,15. Matchday,2012-12-01,27,16,1,1,1.0,3.0,Jupp Heynckes,Jürgen Klopp,Allianz Arena,71000.0,Peter Gagelmann,https://www.transfermarkt.co.uk/bayern-munich_borussia-dortmund/index/spielbericht/2231446,0,0,FC Bayern München,Borussia Dortmund,1:1,domestic_league,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5608495981630309,7.624378109452735,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5207889125799573,7.624378109452736
2251577,IT1,2012,33. Matchday,2013-04-21,506,5,1,0,1.0,3.0,Antonio Conte,Massimiliano Allegri,Allianz Stadium,38839.0,Luca Banti,https://www.transfermarkt.co.uk/juventus-fc_ac-milan/index/spielbericht/2251577,0,0,Juventus Football Club,Associazione Calcio Milan,1:0,domestic_league,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5207889125799573,7.624378109452735,0.0,0.0,1.5,0.0,0.5202558635394455,8.783582089552237
2942717,FR1,2017,17. Matchday,2017-12-09,583,1082,3,1,1.0,18.0,Unai Emery,Fernando Da Cruz,Parc des Princes,47176.0,Johan Hamel,https://www.transfermarkt.co.uk/paris-saint-germain_losc-lille/index/spielbericht/2942717,4-3-3,4-3-3,Paris Saint-Germain Football Club,Lille Olympique Sporting Club Lille Métropole,3:1,domestic_league,0.5,0.5,1.0,0.0,0.5202558635394455,9.283582089552237,0.16666666666666666,0.0,1.0,0.0,0.5202558635394456,8.450248756218905
3050230,GB1,2018,7. Matchday,2018-09-29,631,31,1,1,3.0,2.0,Maurizio Sarri,Jürgen Klopp,Stamford Bridge,40625.0,Andre Marriner,https://www.transfermarkt.co.uk/chelsea-fc_liverpool-fc/index/spielbericht/3050230,4-3-3,4-3-3,Chelsea Football Club,Liverpool Football Club,1:1,domestic_league,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5202558635394456,7.6169154228855716,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394455,8.61691542288557
3058714,L1,2018,33. Matchday,2019-05-11,23826,27,0,0,3.0,1.0,Ralf Rangnick,Niko Kovac,Red Bull Arena,41939.0,Manuel Gräfe,https://www.transfermarkt.co.uk/rb-leipzig_bayern-munich/index/spielbericht/3058714,4-4-2,4-2-3-1,RasenBallsport Leipzig,FC Bayern München,0:0,domestic_league,0.0,0.0,0.0,0.0,0.5207889125799573,7.291044776119402,0.0,0.0,1.0,0.0,0.5202558635394456,8.283582089552239
3080877,ES1,2018,31. Matchday,2019-04-06,131,13,2,0,1.0,2.0,Ernesto Valverde,Diego Simeone,Spotify Camp Nou,92453.0,Jesús Gil Manzano,https://www.transfermarkt.co.uk/fc-barcelona_atletico-de-madrid/index/spielbericht/3080877,4-4-2,4-4-2,Futbol Club Barcelona,Club Atlético de Madrid S.A.D.,2:0,domestic_league,0.3333333333333333,0.16666666666666666,1.5,0.0,0.5202558635394455,9.283582089552237,0.0,0.0,2.0,1.0,0.4872068230277185,9.820895522388058
3081046,IT1,2018,9. Matchday,2018-10-21,46,5,1,0,3.0,6.0,Luciano Spalletti,Gennaro Gattuso,Giuseppe Meazza,78275.0,Marco Guida,https://www.transfermarkt.co.uk/inter-milan_ac-milan/index/spielbericht/3081046,4-2-3-1,4-3-3,Football Club Internazionale Milano S.p.A.,Associazione Calcio Milan,1:0,domestic_league,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394456,8.61691542288557,0.0,0.0,2.5,0.0,0.5207889125799573,9.791044776119403
3219346,GB1,2019,13. Matchday,2019-11-23,281,631,2,1,3.0,4.0,Pep Guardiola,Frank Lampard,Etihad Stadium,54486.0,Martin Atkinson,https://www.transfermarkt.co.uk/manchester-city_chelsea-fc/index/spielbericht/3219346,4-3-3,4-3-3,Manchester City Football Club,Chelsea Football Club,2:1,domestic_league,0.3333333333333333,0.16666666666666666,0.5,0.0,0.5202558635394456,8.283582089552239,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5202558635394456,8.11691542288557
3412991,L1,2020,7. Matchday,2020-11-07,16,27,2,3,3.0,1.0,Lucien Favre,Hansi Flick,SIGNAL IDUNA PARK,0.0,Manuel Gräfe,https://www.transfermarkt.co.uk/borussia-dortmund_bayern-munich/index/spielbericht/3412991,4-2-3-1,4-2-3-1,Borussia Dortmund,FC Bayern München,2:3,domestic_league,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5202558635394456,8.950248756218905,0.5,0.3333333333333333,1.0,0.0,0.5202558635394456,9.11691542288557
3421789,GB1,2020,12. Matchday,2020-12-12,985,281,0,0,5.0,7.0,Ole Gunnar Solskjaer,Pep Guardiola,Old Trafford,0.0,Chris Kavanagh,https://www.transfermarkt.co.uk/manchester-united_manchester-city/index/spielbericht/3421789,4-2-3-1,4-2-3-1,Manchester United Football Club,Manchester City Football Club,0:0,domestic_league,0.0,0.0,0.5,0.0,0.6082089552238805,7.798507462686566,0.0,0.0,0.5,0.0,0.6082089552238805,7.798507462686566
3421835,GB1,2020,17. Matchday,2021-01-03,631,281,1,3,9.0,2.0,Frank Lampard,Pep Guardiola,Stamford Bridge,0.0,Anthony Taylor,https://www.transfermarkt.co.uk/chelsea-fc_manchester-city/index/spielbericht/3421835,4-1-4-1,4-1-4-1,Chelsea Football Club,Manchester City Football Club,1:3,domestic_league,0.16666666666666666,0.16666666666666666,1.5,0.0,0.5202558635394456,9.11691542288557,0.5,0.3333333333333333,0.5,0.0,0.5202558635394455,8.61691542288557
3433359,IT1,2020,18. Matchday,2021-01-17,46,506,2,0,2.0,3.0,Antonio Conte,Andrea Pirlo,Giuseppe Meazza,0.0,Daniele Doveri,https://www.transfermarkt.co.uk/inter-milan_juventus-fc/index/spielbericht/3433359,3-5-2,4-4-2,Football Club Internazionale Milano S.p.A.,Juventus Football Club,2:0,domestic_league,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5202558635394456,8.950248756218905,0.0,0.0,1.0,0.0,0.5202558635394456,8.283582089552237
3588562,L1,2021,28. Matchday,2022-04-02,16,23826,1,4,2.0,4.0,Marco Rose,Domenico Tedesco,SIGNAL IDUNA PARK,81365.0,Marco Fritz,https://www.transfermarkt.co.uk/borussia-dortmund_rb-leipzig/index/spielbericht/3588562,3-4-3,3-4-1-2,Borussia Dortmund,RasenBallsport Leipzig,1:4,domestic_league,0.16666666666666666,0.16666666666666666,1.5,0.0,0.4850746268656716,9.109452736318406,0.6666666666666666,0.49999999999999994,0.5,0.0,0.45429104477611937,8.935323383084576
3589109,FR1,2021,9. Matchday,2021-10-03,1082,244,2,0,8.0,5.0,Jocelyn Gourvennec,Jorge Sampaoli,Decathlon Arena-Stade Pierre-Mauroy,44839.0,Jérémie Pignard,https://www.transfermarkt.co.uk/losc-lille_olympique-marseille/index/spielbericht/3589109,4-4-2,4-2-3-1,Lille Olympique Sporting Club Lille Métropole,Olympique de Marseille,2:0,domestic_league,0.3333333333333333,0.16666666666666666,1.0,0.0,0.45475746268656714,8.776119402985074,0.0,0.0,1.5,0.0,0.44869402985074625,8.67910447761194
3589144,FR1,2021,12. Matchday,2021-10-29,583,1082,2,1,1.0,12.0,Mauricio Pochettino,Jocelyn Gourvennec,Parc des Princes,47874.0,Amaury Delerue,https://www.transfermarkt.co.uk/paris-saint-germain_losc-lille/index/spielbericht/3589144,4-3-3,4-4-2,Paris Saint-Germain Football Club,Lille Olympique Sporting Club Lille Métropole,2:1,domestic_league,0.3333333333333333,0.3333333333333333,0.5,0.0,0.45475746268656714,8.44278606965174,0.16666666666666666,0.16666666666666666,2.5,0.0,0.5207889125799573,10.124378109452735
3592170,GB1,2021,34. Matchday,2022-04-23,11,985,3,1,5.0,6.0,Mikel Arteta,Ralf Rangnick,Emirates Stadium,60223.0,Craig Pawson,https://www.transfermarkt.co.uk/arsenal-fc_manchester-united/index/spielbericht/3592170,4-2-3-1,4-2-3-1,Arsenal Football Club,Manchester United Football Club,3:1,domestic_league,0.5,0.16666666666666666,1.5,0.0,0.5207889125799573,9.457711442786069,0.16666666666666666,0.16666666666666666,2.0,0.0,0.5202558635394456,9.61691542288557
3592175,GB1,2021,25. Matchday,2022-04-20,631,11,2,4,3.0,4.0,Thomas Tuchel,Mikel Arteta,Stamford Bridge,32249.0,Jonathan Moss,https://www.transfermarkt.co.uk/chelsea-fc_arsenal-fc/index/spielbericht/3592175,3-4-1-2,4-2-3-1,Chelsea Football Club,Arsenal Football Club,2:4,domestic_league,0.3333333333333333,0.3333333333333333,1.5,0.0,0.5202558635394455,9.450248756218905,0.6666666666666666,0.16666666666666666,0.5,0.0,0.5207889125799573,8.624378109452735
2698294,GB1,2016,22. Matchday,2017-01-21,281,148,2,2,5.0,3.0,Pep Guardiola,Mauricio Pochettino,Etihad Stadium,54402.0,Andre Marriner,https://www.transfermarkt.co.uk/manchester-city_tottenham-hotspur/index/spielbericht/2698294,4-1-4-1,3-4-2-1,Manchester City Football Club,Tottenham Hotspur Football Club,2:2,domestic_league,0.3333333333333333,0.0,1.0,0.0,0.5207889125799573,8.624378109452735,0.3333333333333333,0.16666666666666666,2.0,0.0,0.5202558635394456,9.783582089552239
3421801,GB1,2020,13. Matchday,2020-12-16,31,148,2,1,1.0,3.0,Jürgen Klopp,José Mourinho,Anfield,2000.0,Anthony Taylor,https://www.transfermarkt.co.uk/liverpool-fc_tottenham-hotspur/index/spielbericht/3421801,4-3-3,4-4-2,Liverpool Football Club,Tottenham Hotspur Football Club,2:1,domestic_league,0.3333333333333333,0.16666666666666666,0.0,0.0,0.6641791044776119,7.805970149253731,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5202558635394455,8.61691542288557
3050265,GB1,2018,10. Matchday,2018-10-29,148,281,0,1,5.0,1.0,Mauricio Pochettino,Pep Guardiola,Wembley Stadium,56854.0,Kevin Friend,https://www.transfermarkt.co.uk/tottenham-hotspur_manchester-city/index/spielbericht/3050265,4-4-2,4-3-3,Tottenham Hotspur Football Club,Manchester City Football Club,0:1,domestic_league,0.0,0.0,1.0,0.0,0.5202558635394455,8.283582089552239,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5207889125799573,8.624378109452735
3219255,GB1,2019,22. Matchday,2020-01-11,148,31,0,1,8.0,1.0,José Mourinho,Jürgen Klopp,Tottenham Hotspur Stadium,61023.0,Martin Atkinson,https://www.transfermarkt.co.uk/tottenham-hotspur_liverpool-fc/index/spielbericht/3219255,4-4-2,4-3-3,Tottenham Hotspur Football Club,Liverpool Football Club,0:1,domestic_league,0.0,0.0,0.0,0.0,0.5608495981630309,7.291044776119402,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5207889125799573,8.624378109452735
3845100,IT1,2022,37. Matchday,2023-05-28,506,5,0,1,7.0,4.0,Massimiliano Allegri,Stefano Pioli,Allianz Stadium,40231.0,Maurizio Mariani,https://www.transfermarkt.co.uk/juventus-fc_ac-milan/index/spielbericht/3845100,3-4-2-1,4-2-3-1,Juventus Football Club,Associazione Calcio Milan,0:1,domestic_league,0.0,0.0,0.5,0.0,0.4850746268656716,7.776119402985074,0.16666666666666666,0.16666666666666666,1.0,0.0,0.45429104477611937,8.601990049751242
3838799,GB1,2022,20. Matchday,2023-01-14,985,281,2,1,4.0,2.0,Erik ten Hag,Pep Guardiola,Old Trafford,75546.0,Stuart Attwell,https://www.transfermarkt.co.uk/manchester-united_manchester-city/index/spielbericht/3838799,4-2-3-1,4-3-3,Manchester United Football Club,Manchester City Football Club,2:1,domestic_league,0.3333333333333333,0.3333333333333333,1.5,0.0,0.4556902985074626,9.457711442786069,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6082089552238805,7.631840796019899
4087954,GB1,2023,4. Matchday,2023-09-03,11,985,3,1,5.0,10.0,Mikel Arteta,Erik ten Hag,Emirates Stadium,60192.0,Anthony Taylor,https://www.transfermarkt.co.uk/arsenal-fc_manchester-united/index/spielbericht/4087954,4-3-3,4-2-3-1,Arsenal Football Club,Manchester United Football Club,3:1,domestic_league,0.5,0.5,1.0,0.0,0.4552238805970149,9.283582089552239,0.16666666666666666,0.16666666666666666,1.5,0.0,0.4850746268656716,9.109452736318406
4095325,GB1,2023,25. Matchday,2024-02-17,281,631,1,1,2.0,10.0,Pep Guardiola,Mauricio Pochettino,Etihad Stadium,53509.0,Andrew Madley,https://www.transfermarkt.co.uk/manchester-city_chelsea-fc/index/spielbericht/4095325,4-1-4-1,4-2-3-1,Manchester City Football Club,Chelsea Football Club,1:1,domestic_league,0.16666666666666666,0.0,0.5,0.0,0.6082089552238805,7.965174129353233,0.16666666666666666,0.16666666666666666,1.5,0.0,0.5202558635394456,9.11691542288557
4096048,L1,2023,10. Matchday,2023-11-04,16,27,0,4,4.0,2.0,Edin Terzic,Thomas Tuchel,SIGNAL IDUNA PARK,81365.0,Deniz Aytekin,https://www.transfermarkt.co.uk/borussia-dortmund_bayern-munich/index/spielbericht/4096048,4-2-3-1,4-2-3-1,Borussia Dortmund,FC Bayern München,0:4,domestic_league,0.0,0.0,1.5,0.0,0.45429104477611937,8.76865671641791,0.6666666666666666,0.6666666666666666,1.0,0.0,0.5202558635394456,9.61691542288557
2331074,FR1,2013,27. Matchday,2014-03-02,583,244,2,0,1.0,5.0,Laurent Blanc,José Anigo,Parc des Princes,45483.0,Ruddy Buquet,https://www.transfermarkt.co.uk/paris-saint-germain_olympique-marseille/index/spielbericht/2331074,4-3-3,4-3-2-1,Paris Saint-Germain Football Club,Olympique de Marseille,2:0,domestic_league,0.3333333333333333,0.3333333333333333,1.5,0.0,0.5202558635394455,9.450248756218905,0.0,0.0,1.5,0.0,0.6082089552238805,8.798507462686565
2331146,FR1,2013,37. Matchday,2014-05-10,1082,583,1,3,3.0,1.0,René Girard,Laurent Blanc,Decathlon Arena-Stade Pierre-Mauroy,48960.0,Ruddy Buquet,https://www.transfermarkt.co.uk/losc-lille_paris-saint-germain/index/spielbericht/2331146,4-3-1-2,4-3-3,Lille Olympique Sporting Club Lille Métropole,Paris Saint-Germain Football Club,1:3,domestic_league,0.16666666666666666,0.16666666666666666,0.5,1.0,0.4920042643923241,8.72139303482587,0.5,0.3333333333333333,2.0,0.0,0.5202558635394456,10.11691542288557
2341051,ES1,2013,19. Matchday,2014-01-11,13,131,0,0,2.0,1.0,Diego Simeone,Gerardo Martino,Vicente Calderón,53915.0,Mateu Lahoz,https://www.transfermarkt.co.uk/atletico-de-madrid_fc-barcelona/index/spielbericht/2341051,4-4-2,4-3-3,Club Atlético de Madrid S.A.D.,Futbol Club Barcelona,0:0,domestic_league,0.0,0.0,1.0,0.0,0.5608495981630309,8.291044776119403,0.0,0.0,1.5,0.0,0.5202558635394456,8.783582089552237
2486769,GB1,2014,31. Matchday,2015-04-04,11,31,4,1,2.0,5.0,Arsène Wenger,Brendan Rodgers,Emirates Stadium,60081.0,Anthony Taylor,https://www.transfermarkt.co.uk/arsenal-fc_liverpool-fc/index/spielbericht/2486769,4-2-3-1,3-4-2-1,Arsenal Football Club,Liverpool Football Club,4:1,domestic_league,0.6666666666666666,0.49999999999999994,0.5,0.0,0.5202558635394456,8.950248756218905,0.16666666666666666,0.16666666666666666,1.0,0.0,0.6044776119402985,8.587064676616915
2486791,GB1,2014,33. Matchday,2015-04-18,631,985,1,0,1.0,3.0,José Mourinho,Louis van Gaal,Stamford Bridge,41422.0,Mike Dean,https://www.transfermarkt.co.uk/chelsea-fc_manchester-united/index/spielbericht/2486791,4-2-3-1,4-1-4-1,Chelsea Football Club,Manchester United Football Club,1:0,domestic_league,0.16666666666666666,0.16666666666666666,1.5,0.0,0.5213219616204691,9.1318407960199,0.0,0.0,0.5,0.0,0.5202558635394455,7.783582089552238
2577974,GB1,2015,8. Matchday,2015-10-04,11,985,3,0,2.0,3.0,Arsène Wenger,Louis van Gaal,Emirates Stadium,60084.0,Anthony Taylor,https://www.transfermarkt.co.uk/arsenal-fc_manchester-united/index/spielbericht/2577974,4-2-3-1,4-2-3-1,Arsenal Football Club,Manchester United Football Club,3:0,domestic_league,0.49999999999999994,0.5,0.5,0.0,0.5202558635394455,8.783582089552239,0.0,0.0,1.5,0.0,0.5202558635394455,8.783582089552239
